gene,depmap_column,dep_mean_GBM,dep_sd_GBM,dep_mean_nonCNS,dep_mean_all_lines,frac_GBM_lines_dependent,frac_all_lines_dependent,frac_nonCNS_lines_dependent,n_lines_measured,n_GBM_lines_measured,delta_GBM_minus_other,cohens_d,t_stat,n_GBM_lines,n_other_lines,gbm_line_sd,gbm_line_range,too_few_lines,pan_essential,tumour_dependency,therapeutic_window,passes_dependency,passes_window,passes_heterogeneity,dependency_tier
OLFM3,OLFM3 (118427),0.06707358,0.06766027,0.06826253,0.06860239,0.0,0.0057947019867549,0.0053667262969588,1208,53,-0.0011889488,-0.01646695,-0.12422219,53,1118,0.06766027,0.456977,False,False,0.0,-0.001188950000000008,False,True,False,D · not a dependency
OLFM4,OLFM4 (10562),0.023533918,0.020349907,0.028829247,0.028780242,0.0,0.0,0.0,1208,53,-0.005295329,-0.18094496,-1.7675433,53,1118,0.020349907,0.096850574,False,False,0.0,-0.005295328999999998,False,True,False,D · not a dependency
OLFML1,OLFML1 (283298),0.041602828,0.034236107,0.036419928,0.036645897,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.0051828995,0.12925884,1.0592119,53,1118,0.034236107,0.13187018,False,False,0.0,0.005182900000000004,False,True,False,D · not a dependency
OLFML2A,OLFML2A (169611),0.045430988,0.072505206,0.05058891,0.051160283,0.0,0.0033112582781456,0.0035778175313059,1208,53,-0.0051579215,-0.07298712,-0.5071905,53,1118,0.072505206,0.41377333,False,False,0.0,-0.005157922000000002,False,True,False,D · not a dependency
OLFML2B,OLFML2B (25903),0.044795927,0.041273173,0.057858415,0.057053827,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.013062488,-0.24234654,-2.1827114,53,1118,0.041273173,0.21816212,False,False,0.0,-0.013062488000000004,False,True,False,D · not a dependency
OLIG1,OLIG1 (116448),0.0693793,0.056769677,0.0642337,0.064866625,0.0,0.0057947019867549,0.0053667262969588,1208,53,0.005145602,0.07200581,0.6283531,53,1118,0.056769677,0.30245176,False,False,0.0,0.0051456,False,True,False,D · not a dependency
OLIG2,OLIG2 (10215),0.04209228,0.033243217,0.030601624,0.031059083,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.011490654,0.3141149,2.4356544,53,1118,0.033243217,0.14956416,False,False,0.0,0.011490656000000002,False,True,False,D · not a dependency
OLR1,OLR1 (4973),0.01591461,0.009868966,0.017676383,0.017487694,0.0,0.0,0.0,1208,53,-0.0017617736,-0.100135215,-1.1605928,53,1118,0.009868966,0.055674847,False,False,0.0,-0.0017617730000000012,False,True,False,D · not a dependency
OMD,OMD (4958),0.013513522,0.024025813,0.014008381,0.013925866,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0004948592,-0.018314285,-0.14479044,53,1118,0.024025813,0.17229393,False,False,0.0,-0.0004948590000000003,False,True,False,D · not a dependency
OMG,OMG (4974),0.054749984,0.065698594,0.04416748,0.0448319,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.010582503,0.18077846,1.1566498,53,1118,0.065698594,0.29527786,False,False,0.0,0.010582504,False,True,False,D · not a dependency
OR1L1,OR1L1 (26737),0.03126883,0.027983034,0.028600754,0.028632376,0.0,0.0,0.0,1090,46,0.0026680771,0.09608682,0.6787126,53,1118,0.027983034,0.13599953,False,False,0.0,0.0026680759999999984,False,True,False,D · not a dependency
ONECUT2,ONECUT2 (9480),0.02196075,0.029653447,0.02791763,0.02762641,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.005956879,-0.1331902,-1.353036,53,1118,0.029653447,0.2018147,False,False,0.0,-0.005956879999999998,False,True,False,D · not a dependency
ONECUT3,ONECUT3 (390874),0.043835487,0.05936016,0.040136904,0.039792567,0.0,0.0066225165562913,0.0071556350626118,1208,53,0.0036985837,0.05232947,0.4350723,53,1118,0.05936016,0.24058658,False,False,0.0,0.0036985829999999983,False,True,False,D · not a dependency
OOSP2,OOSP2 (219990),0.051176425,0.04247079,0.06044901,0.059902336,0.0,0.0024834437086092,0.0026833631484794,1208,53,-0.009272587,-0.1508626,-1.4814231,53,1118,0.04247079,0.16888058,False,False,0.0,-0.009272585,False,True,False,D · not a dependency
OPA3,OPA3 (80207),0.041940495,0.036465716,0.065567076,0.064830065,0.0,0.0124172185430463,0.0125223613595706,1208,53,-0.02362658,-0.30641246,-4.020349,53,1118,0.036465716,0.17408188,False,False,0.0,-0.023626581,False,True,False,D · not a dependency
OPALIN,OPALIN (93377),0.029978765,0.03194795,0.030779911,0.030520467,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.00080114603,-0.019479666,-0.17330077,53,1118,0.03194795,0.13650417,False,False,0.0,-0.0008011459999999991,False,True,False,D · not a dependency
OPCML,OPCML (4978),0.016177436,0.012735932,0.016278034,0.016358599,0.0,0.0,0.0,1208,53,-0.00010059774,-0.0051160636,-0.052967954,53,1118,0.012735932,0.049251515,False,False,0.0,-0.00010059800000000035,False,True,False,D · not a dependency
OPHN1,OPHN1 (4983),0.04470338,0.036568146,0.03418187,0.035060126,0.0,0.0024834437086092,0.0026833631484794,1208,53,0.010521509,0.23526053,2.002274,53,1118,0.036568146,0.15178208,False,False,0.0,0.010521509999999998,False,True,False,D · not a dependency
OPN1LW,OPN1LW (5956),0.044237826,0.05190682,0.026319066,0.02752667,0.0,0.0,0.0,1165,53,0.01791876,0.4033853,2.4859328,53,1118,0.05190682,0.2816641,False,False,0.0,0.017918760000000002,False,True,False,D · not a dependency
OPN1SW,OPN1SW (611),0.015814058,0.025260087,0.011557747,0.011909628,0.0,0.0,0.0,1208,53,0.004256312,0.19325292,1.2118359,53,1118,0.025260087,0.15258354,False,False,0.0,0.004256310999999999,False,True,False,D · not a dependency
OPN3,OPN3 (23596),0.044183128,0.029364318,0.032412015,0.03304474,0.0,0.0016556291390728,0.0017889087656529,1208,53,0.011771113,0.3090399,2.7673223,53,1118,0.029364318,0.11734711,False,False,0.0,0.011771113,False,True,False,D · not a dependency
OPN4,OPN4 (94233),0.091044776,0.06739626,0.07954372,0.07996097,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.011501059,0.17238764,1.2150031,53,1118,0.06739626,0.34741214,False,False,0.0,0.011501055999999996,False,True,False,D · not a dependency
OPN5,OPN5 (221391),0.024646588,0.017849749,0.042659484,0.041786022,0.0,0.0016556291390728,0.0017889087656529,1208,53,-0.018012896,-0.4094698,-5.9424,53,1118,0.017849749,0.09387686,False,False,0.0,-0.018012895999999997,False,True,False,D · not a dependency
OPRD1,OPRD1 (4985),0.023865137,0.031443115,0.01846169,0.019245094,0.0,0.0,0.0,1208,53,0.005403448,0.18078993,1.2278075,53,1118,0.031443115,0.17329592,False,False,0.0,0.005403447000000002,False,True,False,D · not a dependency
OPRK1,OPRK1 (4986),0.018210242,0.016306618,0.018610667,0.018742742,0.0,0.0,0.0,1208,53,-0.00040042587,-0.02118427,-0.17202291,53,1118,0.016306618,0.06639897,False,False,0.0,-0.0004004249999999994,False,True,False,D · not a dependency
ONECUT1,ONECUT1 (3175),0.012498561,0.007172148,0.016031478,0.015726134,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0035329163,-0.13206714,-2.3793428,53,1118,0.007172148,0.03601441,False,False,0.0,-0.0035329169999999983,False,True,False,D · not a dependency
OBP2A,OBP2A (29991),0.020888615,0.035062686,0.021254068,0.020747865,0.0,0.0026315789473684,0.002906976744186,380,25,-0.00036545284,-0.008591806,-0.0726086,53,1118,0.035062686,0.14184973,False,False,0.0,-0.0003654530000000017,False,True,False,D · not a dependency
OBSCN,OBSCN (84033),0.009661523,0.00765922,0.009605809,0.009621431,0.0,0.0,0.0,1208,53,5.571358e-05,0.0051439246,0.04955015,53,1118,0.00765922,0.03937778,False,False,0.0,5.571400000000011e-05,False,True,False,D · not a dependency
OBSL1,OBSL1 (23363),0.15331763,0.11636872,0.13445194,0.13620603,0.0,0.0289735099337748,0.0286225402504472,1208,53,0.01886569,0.15022159,1.1447314,53,1118,0.11636872,0.43857008,False,False,0.0,0.01886569000000002,False,True,False,D · not a dependency
OC90,OC90 (729330),0.019206896,0.013459598,0.021284599,0.02110331,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0020777024,-0.08449455,-0.99758565,53,1118,0.013459598,0.052394785,False,False,0.0,-0.002077703,False,True,False,D · not a dependency
OCA2,OCA2 (4948),0.05324298,0.063556425,0.050577875,0.050364863,0.0,0.0,0.0,1208,53,0.0026651062,0.045084864,0.3001263,53,1118,0.063556425,0.3866133,False,False,0.0,0.002665105000000001,False,True,False,D · not a dependency
OCEL1,OCEL1 (79629),0.019700624,0.021986889,0.01872665,0.018958034,0.0,0.0,0.0,1208,53,0.0009739734,0.041964907,0.3134937,53,1118,0.021986889,0.140521,False,False,0.0,0.000973973999999999,False,True,False,D · not a dependency
OCIAD1,OCIAD1 (54940),0.03482679,0.052115478,0.04088736,0.040613163,0.0,0.0066225165562913,0.0062611806797853,1208,53,-0.0060605705,-0.08929264,-0.80233794,53,1118,0.052115478,0.3646929,False,False,0.0,-0.006060569999999994,False,True,False,D · not a dependency
OCIAD2,OCIAD2 (132299),0.01726858,0.0159042,0.018031443,0.017886447,0.0,0.0,0.0,1208,53,-0.0007628631,-0.038538236,-0.33302814,53,1118,0.0159042,0.07073866,False,False,0.0,-0.0007628630000000025,False,True,False,D · not a dependency
OCM,OCM (654231),0.023503404,0.028323535,0.019886589,0.020078614,0.0,0.0008583690987124,0.0009302325581395,1165,53,0.0036168154,0.11437848,0.8983973,53,1118,0.028323535,0.18764934,False,False,0.0,0.003616814999999999,False,True,False,D · not a dependency
OCM2,OCM2 (4951),0.052930016,0.060107168,0.054114714,0.053245187,0.0,0.0094420600858369,0.0102325581395348,1165,53,-0.0011846982,-0.016348831,-0.13741286,53,1118,0.060107168,0.22352569,False,False,0.0,-0.001184697999999998,False,True,False,D · not a dependency
OCRL,OCRL (4952),0.046947226,0.07353769,0.037619673,0.03813621,0.0,0.0024834437086092,0.0026833631484794,1208,53,0.009327553,0.14089352,0.91011447,53,1118,0.07353769,0.43491015,False,False,0.0,0.009327553000000002,False,True,False,D · not a dependency
OCSTAMP,OCSTAMP (128506),0.01288344,0.007546875,0.017163796,0.016816279,0.0,0.0,0.0,1208,53,-0.0042803567,-0.30087534,-3.636124,53,1118,0.007546875,0.031137105,False,False,0.0,-0.004280355999999999,False,True,False,D · not a dependency
ODAD2,ODAD2 (55130),0.029482476,0.02715787,0.028878465,0.02869448,0.0,0.0016556291390728,0.0017889087656529,1208,53,0.0006040111,0.014197956,0.14872448,53,1118,0.02715787,0.10410734,False,False,0.0,0.0006040110000000015,False,True,False,D · not a dependency
OIT3,OIT3 (170392),0.03521294,0.04116164,0.029574707,0.029503513,0.0,0.0,0.0,1208,53,0.0056382343,0.14277121,0.9779109,53,1118,0.04116164,0.279665,False,False,0.0,0.0056382329999999994,False,True,False,D · not a dependency
ODAM,ODAM (54959),0.0091448845,0.00492986,0.0110053755,0.010901117,0.0,0.0,0.0,1208,53,-0.001860491,-0.17141433,-2.3119965,53,1118,0.00492986,0.024541855,False,False,0.0,-0.0018604909999999988,False,True,False,D · not a dependency
ODAPH,ODAPH (152816),0.030134577,0.03400564,0.030538198,0.03046416,0.0,0.0008278145695364,0.0008944543828264,1208,53,-0.0004036203,-0.011212884,-0.08397436,53,1118,0.03400564,0.23640203,False,False,0.0,-0.00040362099999999984,False,True,False,D · not a dependency
ODC1,ODC1 (4953),0.0212384,0.025402455,0.02592141,0.025625592,0.0,0.0041390728476821,0.0044722719141323,1208,53,-0.0046830103,-0.09953694,-1.1872748,53,1118,0.025402455,0.17159101,False,False,0.0,-0.004683009999999998,False,True,False,D · not a dependency
ODF2,ODF2 (4957),0.01933886,0.030905876,0.015176683,0.01536154,0.0,0.0,0.0,1208,53,0.0041621765,0.15772055,0.969954,53,1118,0.030905876,0.17702425,False,False,0.0,0.0041621769999999995,False,True,False,D · not a dependency
ODF2L,ODF2L (57489),0.028774276,0.026766289,0.034412455,0.034237918,0.0,0.0041390728476821,0.0044722719141323,1208,53,-0.0056381784,-0.11896448,-1.3717012,53,1118,0.026766289,0.11902251,False,False,0.0,-0.005638179,False,True,False,D · not a dependency
ODF4,ODF4 (146852),0.06650125,0.08668391,0.058841147,0.058973566,0.0,0.0033112582781456,0.0035778175313059,1208,53,0.007660106,0.0981782,0.63407546,53,1118,0.08668391,0.47211626,False,False,0.0,0.0076601029999999945,False,True,False,D · not a dependency
OFD1,OFD1 (8481),0.015874367,0.016495632,0.014977938,0.014895297,0.0,0.0,0.0,1208,53,0.00089642964,0.05026016,0.38364452,53,1118,0.016495632,0.09567017,False,False,0.0,0.0008964290000000007,False,True,False,D · not a dependency
OGDHL,OGDHL (55753),0.061556775,0.08193392,0.07573244,0.07569861,0.0,0.0041390728476821,0.0044722719141323,1208,53,-0.014175665,-0.17030294,-1.2289389,53,1118,0.08193392,0.4906808,False,False,0.0,-0.014175664999999997,False,True,False,D · not a dependency
OGFOD1,OGFOD1 (55239),0.13169956,0.09914033,0.13695942,0.13757738,0.0,0.0273178807947019,0.0277280858676207,1208,53,-0.0052598566,-0.04496413,-0.370875,53,1118,0.09914033,0.47232842,False,False,0.0,-0.005259860000000005,False,True,False,D · not a dependency
OGFOD2,OGFOD2 (79676),0.019793134,0.023744892,0.020857243,0.020910282,0.0,0.0,0.0,1208,53,-0.0010641087,-0.040219933,-0.31535527,53,1118,0.023744892,0.13945648,False,False,0.0,-0.0010641090000000006,False,True,False,D · not a dependency
OGFOD3,OGFOD3 (79701),0.039408036,0.061274543,0.047727644,0.047692396,0.0,0.0049668874172185,0.0053667262969588,1208,53,-0.008319609,-0.12350849,-0.9568475,53,1118,0.061274543,0.38469777,False,False,0.0,-0.008319608,False,True,False,D · not a dependency
OGFRL1,OGFRL1 (79627),0.015659478,0.011162379,0.012806099,0.013078957,0.0,0.0,0.0,1208,53,0.0028533787,0.22303946,1.7931046,53,1118,0.011162379,0.052690018,False,False,0.0,0.0028533790000000014,False,True,False,D · not a dependency
OGG1,OGG1 (4968),0.044226076,0.05164175,0.039239112,0.040182076,0.0,0.0008278145695364,0.0008944543828264,1208,53,0.004986964,0.09287817,0.68442905,53,1118,0.05164175,0.21424952,False,False,0.0,0.0049869640000000034,False,True,False,D · not a dependency
OGN,OGN (4969),0.008897143,0.009176602,0.010814641,0.01065469,0.0,0.0,0.0,1208,53,-0.0019174973,-0.11978174,-1.3654732,53,1118,0.009176602,0.06008518,False,False,0.0,-0.0019174980000000001,False,True,False,D · not a dependency
ODAD3,ODAD3 (115948),0.041596368,0.023027584,0.040553153,0.040555358,0.0,0.0,0.0,1208,53,0.0010432154,0.031186517,0.30719355,53,1118,0.023027584,0.115183346,False,False,0.0,0.0010432150000000001,False,True,False,D · not a dependency
OR11L1,OR11L1 (391189),0.011248032,0.0069646426,0.011817376,0.0116976835,0.0,0.0,0.0,1090,46,-0.0005693445,-0.037211906,-0.50116396,53,1118,0.0069646426,0.032340508,False,False,0.0,-0.0005693439999999994,False,True,False,D · not a dependency
OR12D3,OR12D3 (81797),0.015139498,0.01591711,0.019440273,0.019255023,0.0,0.0009174311926605,0.0009881422924901,1090,46,-0.004300775,-0.1552882,-1.7667392,53,1118,0.01591711,0.06863305,False,False,0.0,-0.0043007750000000015,False,True,False,D · not a dependency
OR13A1,OR13A1 (79290),0.050004575,0.041269444,0.05330411,0.053079993,0.0,0.0,0.0,1090,46,-0.0032995343,-0.06609708,-0.5571684,53,1118,0.041269444,0.1988725,False,False,0.0,-0.0032995349999999993,False,True,False,D · not a dependency
OR13C2,OR13C2 (392376),0.012760187,0.009874718,0.01167958,0.011746477,0.0,0.0,0.0,1047,46,0.0010806061,0.08140584,0.75146973,53,1118,0.009874718,0.042661026,False,False,0.0,0.001080606999999999,False,True,False,D · not a dependency
OR13C3,OR13C3 (138803),0.039097518,0.040403195,0.036619175,0.036548924,0.0,0.0009174311926605,0.0009881422924901,1090,46,0.0024783425,0.06005304,0.43548772,53,1118,0.040403195,0.24730833,False,False,0.0,0.002478343000000001,False,True,False,D · not a dependency
OR13C4,OR13C4 (138804),0.07010847,0.069002286,0.07779604,0.07773685,0.0,0.0055045871559633,0.0059288537549407,1090,46,-0.0076875687,-0.096455134,-0.780792,53,1118,0.069002286,0.29016736,False,False,0.0,-0.007687569999999991,False,True,False,D · not a dependency
OR13C5,OR13C5 (138799),0.0045474838,0.0044802194,0.005018183,0.004987646,0.0,0.0,0.0,1090,46,-0.00047069928,-0.085595176,-0.73078257,53,1118,0.0044802194,0.016939083,False,False,0.0,-0.00047069919999999984,False,True,False,D · not a dependency
OR13C9,OR13C9 (286362),0.019986764,0.018674055,0.013170767,0.01342069,0.0,0.0,0.0,1090,46,0.006815997,0.40925023,2.620775,53,1118,0.018674055,0.10425184,False,False,0.0,0.006815997000000001,False,True,False,D · not a dependency
OR13D1,OR13D1 (286365),0.04246889,0.041855033,0.057447437,0.056699146,0.0,0.0027522935779816,0.0029644268774703,1090,46,-0.014978547,-0.26371437,-2.4539223,53,1118,0.041855033,0.19227223,False,False,0.0,-0.014978546999999995,False,True,False,D · not a dependency
OR13F1,OR13F1 (138805),0.10571347,0.07322015,0.1439054,0.14227012,0.0,0.0165137614678899,0.0177865612648221,1090,46,-0.03819193,-0.40086192,-3.5992093,53,1118,0.07322015,0.29331836,False,False,0.0,-0.038191929999999985,False,True,False,D · not a dependency
OR13G1,OR13G1 (441933),0.016126335,0.016941875,0.015881104,0.0157729,0.0,0.0,0.0,1090,46,0.00024523027,0.0109757595,0.099684544,53,1118,0.016941875,0.08339459,False,False,0.0,0.00024523099999999853,False,True,False,D · not a dependency
OR13H1,OR13H1 (347468),0.05272033,0.050286688,0.046952244,0.04690899,0.0,0.0009174311926605,0.0009881422924901,1090,46,0.0057680868,0.10931612,0.8122369,53,1118,0.050286688,0.20005466,False,False,0.0,0.005768086000000006,False,True,False,D · not a dependency
OR13J1,OR13J1 (392309),0.062915295,0.053511463,0.03994205,0.04096641,0.0,0.0018348623853211,0.0019762845849802,1090,46,0.022973247,0.45676565,3.0701509,53,1118,0.053511463,0.27227095,False,False,0.0,0.022973244999999996,False,True,False,D · not a dependency
OPRL1,OPRL1 (4987),0.033179622,0.04583355,0.03896099,0.03833581,0.0,0.0016556291390728,0.0017889087656529,1208,53,-0.0057813674,-0.10490484,-0.87970513,53,1118,0.04583355,0.31154078,False,False,0.0,-0.005781368000000002,False,True,False,D · not a dependency
OR14C36,OR14C36 (127066),0.025932385,0.024831504,0.022381933,0.022624081,0.0,0.0,0.0,1090,46,0.0035504512,0.12593327,1.0040413,53,1118,0.024831504,0.10620006,False,False,0.0,0.003550451999999999,False,True,False,D · not a dependency
OR14I1,OR14I1 (401994),0.020882728,0.018204935,0.020771096,0.020566523,0.0,0.0,0.0,1090,46,0.00011163205,0.004500504,0.042021006,53,1118,0.018204935,0.07844815,False,False,0.0,0.0001116320000000004,False,True,False,D · not a dependency
OR14J1,OR14J1 (442191),0.032954074,0.017036231,0.033134528,0.03302473,0.0,0.0,0.0,1090,46,-0.00018045306,-0.0071825534,-0.07163504,53,1118,0.017036231,0.068386294,False,False,0.0,-0.0001804540000000035,False,True,False,D · not a dependency
OR1A1,OR1A1 (8383),0.031780597,0.02300658,0.034944728,0.03469868,0.0,0.0,0.0,1090,46,-0.0031641312,-0.114158586,-0.9589286,53,1118,0.02300658,0.13169526,False,False,0.0,-0.0031641310000000006,False,True,False,D · not a dependency
OR1A2,OR1A2 (26189),0.06653475,0.08031244,0.051910855,0.052239385,0.0,0.0018348623853211,0.0019762845849802,1090,46,0.014623895,0.20852022,1.3094202,53,1118,0.08031244,0.4916673,False,False,0.0,0.014623895000000005,False,True,False,D · not a dependency
OR1C1,OR1C1 (26188),0.03723497,0.026140079,0.03849217,0.038715165,0.0,0.0,0.0,1090,46,-0.0012571998,-0.041756526,-0.33717132,53,1118,0.026140079,0.10712271,False,False,0.0,-0.0012572,False,True,False,D · not a dependency
OR1E1,OR1E1 (8387),0.035970617,0.040191628,0.039632924,0.03910333,0.0,0.0,0.0,1090,46,-0.0036623068,-0.06961073,-0.62821573,53,1118,0.040191628,0.15781014,False,False,0.0,-0.0036623069999999966,False,True,False,D · not a dependency
OR1F1,OR1F1 (4992),0.038685244,0.05691343,0.028269455,0.028803242,0.0,0.0,0.0,1090,46,0.010415789,0.21838264,1.3197445,53,1118,0.05691343,0.31433567,False,False,0.0,0.010415789000000002,False,True,False,D · not a dependency
OR1G1,OR1G1 (8390),0.028270315,0.018853018,0.036243923,0.035538204,0.0,0.0,0.0,1090,46,-0.007973608,-0.3038667,-2.8884945,53,1118,0.018853018,0.085265666,False,False,0.0,-0.007973607999999997,False,True,False,D · not a dependency
OR1I1,OR1I1 (126370),0.06933111,0.057323355,0.06654929,0.06660244,0.0,0.0027522935779816,0.0029644268774703,1090,46,0.0027818158,0.04140875,0.33951426,53,1118,0.057323355,0.25792786,False,False,0.0,0.0027818200000000043,False,True,False,D · not a dependency
